m,n,Group,Mean,Range,UCL,LCL,Status
43,353,12,0.099352222,0.019951941114586397,0.10741364797657205,0.092577463,Accept
43,353,13,0.099799542,0.019897540927246965,0.10741364797657205,0.092577463,Accept
43,353,14,0.099684808,0.019927386474918346,0.10741364797657205,0.092577463,Accept
43,353,15,0.10016859093146191,0.019949158672314102,0.10741364797657205,0.092577463,Accept
43,353,16,0.099592968,0.01993004,0.10741364797657205,0.092577463,Accept
43,353,17,0.099806387,0.019930900162729415,0.10741364797657205,0.092577463,Accept
43,353,18,0.099409703,0.019808875,0.10741364797657205,0.092577463,Accept
43,353,19,0.09945037,0.019981547,0.10741364797657205,0.092577463,Accept
43,353,20,0.099794992,0.019963854300664746,0.10741364797657205,0.092577463,Accept
43,353,21,0.10002620561752729,0.019743456649230662,0.10741364797657205,0.092577463,Accept
43,353,22,0.10090715029974967,0.019820826931727237,0.10741364797657205,0.092577463,Accept
43,353,23,0.10002231296146111,0.019924335,0.10741364797657205,0.092577463,Accept
43,353,24,0.10072347949432445,0.019943129449499747,0.10741364797657205,0.092577463,Accept
43,353,25,0.099564452,0.019893469845910686,0.10741364797657205,0.092577463,Accept
43,353,26,0.099819702,0.019916883330736587,0.10741364797657205,0.092577463,Accept
43,353,27,0.099874911,0.019815986703069638,0.10741364797657205,0.092577463,Accept
43,353,28,0.1003279725169455,0.019922886602992712,0.10741364797657205,0.092577463,Accept
43,353,29,0.10043413821145852,0.019852984732975365,0.10741364797657205,0.092577463,Accept
43,353,30,0.099653362,0.019853998,0.10741364797657205,0.092577463,Accept
43,353,31,0.10027665304274529,0.019890653213706824,0.10741364797657205,0.092577463,Accept
43,353,32,0.10005282025686575,0.019967015978309535,0.10741364797657205,0.092577463,Accept
43,353,33,0.10034779488164271,0.019910812389859117,0.10741364797657205,0.092577463,Accept
43,353,34,0.10021315970640987,0.019873244,0.10741364797657205,0.092577463,Accept
43,353,35,0.099833146,0.019940494902817005,0.10741364797657205,0.092577463,Accept
43,353,36,0.10014631911673218,0.019814062185099762,0.10741364797657205,0.092577463,Accept
43,353,37,0.10008767636907079,0.019936235,0.10741364797657205,0.092577463,Accept
43,353,38,0.10012030547508015,0.019884894,0.10741364797657205,0.092577463,Accept
43,353,39,0.10001682505428866,0.019955142660666517,0.10741364797657205,0.092577463,Accept
43,353,40,0.0999608,0.019794330868055182,0.10741364797657205,0.092577463,Accept
43,353,41,0.10007403269895711,0.019894676550296794,0.10741364797657205,0.092577463,Accept
43,353,42,0.099689337,0.019733493048011294,0.10741364797657205,0.092577463,Accept
43,353,43,0.099995195,0.019898429859481565,0.10741364797657205,0.092577463,Accept
4,12,1,0.10029910941921015,0.018479330482637682,0.11858123482297865,0.082475695,Accept
4,12,2,0.10047177091219257,0.014806832426527139,0.11858123482297865,0.082475695,Accept
4,12,3,0.10037898045916134,0.019784366489580762,0.11858123482297865,0.082475695,Accept
4,12,4,0.1009639989318482,0.017517036162840297,0.11858123482297865,0.082475695,Accept
75,243,1,0.10020235966197075,0.019813716837996084,0.12031489473098259,0.079703804,Accept
75,243,2,0.099417595,0.019993517956261697,0.12031489473098259,0.079703804,Accept
75,243,3,0.10042532651853533,0.019906858,0.12031489473098259,0.079703804,Accept
75,243,4,0.099623093,0.019618268379517426,0.12031489473098259,0.079703804,Accept
75,243,5,0.10030876090317438,0.019847408338186184,0.12031489473098259,0.079703804,Accept
75,243,6,0.10009609064798747,0.019905758,0.12031489473098259,0.079703804,Accept
75,243,7,0.099904725,0.019696069458198323,0.12031489473098259,0.079703804,Accept
75,243,8,0.099621744,0.019935371,0.12031489473098259,0.079703804,Accept
75,243,9,0.10003539435003254,0.019967855,0.12031489473098259,0.079703804,Accept
75,243,10,0.10004960625153315,0.019716494886026073,0.12031489473098259,0.079703804,Accept
75,243,11,0.10042333469370711,0.019834658909761646,0.12031489473098259,0.079703804,Accept
75,243,12,0.10058825763567664,0.019941852614731997,0.12031489473098259,0.079703804,Accept
75,243,13,0.10050630237274051,0.019918312762538526,0.12031489473098259,0.079703804,Accept
75,243,14,0.10060198242090877,0.019773177,0.12031489473098259,0.079703804,Accept
75,243,15,0.099862901,0.0196803,0.12031489473098259,0.079703804,Accept
75,243,16,0.099833041,0.019949397,0.12031489473098259,0.079703804,Accept
75,243,17,0.10011647453416606,0.019894951844164496,0.12031489473098259,0.079703804,Accept
75,243,18,0.10005760542612482,0.019991827941041734,0.12031489473098259,0.079703804,Accept
75,243,19,0.10050814424254113,0.019824859320948074,0.12031489473098259,0.079703804,Accept
75,243,20,0.099945975,0.019921621368431175,0.12031489473098259,0.079703804,Accept
75,243,21,0.10029477105461165,0.019978155908724107,0.12031489473098259,0.079703804,Accept
75,243,22,0.1001879094375684,0.019939071735342345,0.12031489473098259,0.079703804,Accept
75,243,23,0.10019205188891253,0.019897332,0.12031489473098259,0.079703804,Accept
75,243,24,0.10004506375500458,0.019915285079435838,0.12031489473098259,0.079703804,Accept
75,243,25,0.10023645978776784,0.019971718920257245,0.12031489473098259,0.079703804,Accept
75,243,26,0.10014632862953639,0.019558292877205827,0.12031489473098259,0.079703804,Accept
75,243,27,0.1000993960838491,0.019902308476896627,0.12031489473098259,0.079703804,Accept
75,243,28,0.10014502207337356,0.019912441673012274,0.12031489473098259,0.079703804,Accept
75,243,29,0.099505007,0.019934914,0.12031489473098259,0.079703804,Accept
75,243,30,0.10007686438587356,0.019845781,0.12031489473098259,0.079703804,Accept
75,243,31,0.10009210210612736,0.019784508601157713,0.12031489473098259,0.079703804,Accept
75,243,32,0.099154512,0.019812068295222057,0.12031489473098259,0.079703804,Accept
75,243,33,0.10003559940241646,0.019757601651724438,0.12031489473098259,0.079703804,Accept
75,243,34,0.099443327,0.019899643841365944,0.12031489473098259,0.079703804,Accept
75,243,35,0.099611731,0.019598212,0.12031489473098259,0.079703804,Accept
75,243,36,0.1008601200672789,0.019930212881298134,0.12031489473098259,0.079703804,Accept
75,243,37,0.09997725,0.019855134850733383,0.12031489473098259,0.079703804,Accept
75,243,38,0.10007218109365934,0.019916311740117626,0.12031489473098259,0.079703804,Accept
75,243,39,0.10049867372726733,0.019973177,0.12031489473098259,0.079703804,Accept
75,243,40,0.10033682933933455,0.019833314986053438,0.12031489473098259,0.079703804,Accept
75,243,41,0.099920252,0.019854687790040224,0.12031489473098259,0.079703804,Accept
75,243,42,0.10003409323100629,0.019956597,0.12031489473098259,0.079703804,Accept
75,243,43,0.10032167030581338,0.019862693,0.12031489473098259,0.079703804,Accept
75,243,44,0.10015392821592355,0.019762448,0.12031489473098259,0.079703804,Accept
75,243,45,0.099874813,0.019900435578802736,0.12031489473098259,0.079703804,Accept
75,243,46,0.099808325,0.019957271393845608,0.12031489473098259,0.079703804,Accept
75,243,47,0.099829353,0.019827564111060708,0.12031489473098259,0.079703804,Accept
75,243,48,0.099482323,0.019850136905234766,0.12031489473098259,0.079703804,Accept
75,243,49,0.10056786837908051,0.019912959,0.12031489473098259,0.079703804,Accept
75,243,50,0.10050836587176853,0.019848384785784087,0.12031489473098259,0.079703804,Accept
75,243,51,0.10093015364918402,0.019386144342128347,0.12031489473098259,0.079703804,Accept
75,243,52,0.09989649,0.019723307447311045,0.12031489473098259,0.079703804,Accept
75,243,53,0.099401934,0.019911184554743305,0.12031489473098259,0.079703804,Accept
75,243,54,0.099892335,0.019995823,0.12031489473098259,0.079703804,Accept
75,243,55,0.099330475,0.019879950000305277,0.12031489473098259,0.079703804,Accept
75,243,56,0.10093621271570045,0.019834025283479773,0.12031489473098259,0.079703804,Accept
75,243,57,0.099800969,0.019949458,0.12031489473098259,0.079703804,Accept
75,243,58,0.099742188,0.019975501,0.12031489473098259,0.079703804,Accept
75,243,59,0.099659795,0.019767503159702285,0.12031489473098259,0.079703804,Accept
75,243,60,0.099754166,0.019835011071294886,0.12031489473098259,0.079703804,Accept
75,243,61,0.10001220863597947,0.019758332792872604,0.12031489473098259,0.079703804,Accept
75,243,62,0.099004953,0.019959497,0.12031489473098259,0.079703804,Accept
75,243,63,0.099906757,0.019791004,0.12031489473098259,0.079703804,Accept
75,243,64,0.099393944,0.019861797706675552,0.12031489473098259,0.079703804,Accept
75,243,65,0.099429898,0.019911391,0.12031489473098259,0.079703804,Accept
75,243,66,0.10023085957891216,0.019892352497344598,0.12031489473098259,0.079703804,Accept
75,243,67,0.10011755933492024,0.019812719,0.12031489473098259,0.079703804,Accept
75,243,68,0.099661616,0.019918416,0.12031489473098259,0.079703804,Accept
75,243,69,0.099638757,0.019607408988803768,0.12031489473098259,0.079703804,Accept
75,243,70,0.10025722542743523,0.019818749258238233,0.12031489473098259,0.079703804,Accept
75,243,71,0.099850472,0.019790606,0.12031489473098259,0.079703804,Accept
75,243,72,0.099956221,0.019566202,0.12031489473098259,0.079703804,Accept
75,243,73,0.099818889,0.019942859,0.12031489473098259,0.079703804,Accept
75,243,74,0.10035901308146505,0.019972615231586485,0.12031489473098259,0.079703804,Accept
75,243,75,0.10007722466215944,0.019733529982729592,0.12031489473098259,0.079703804,Accept
3,67,1,0.099308131,0.019980147,0.10356923607001454,0.097055165,Accept
3,67,2,0.1017862640544097,0.019919148,0.10356923607001454,0.097055165,Accept
3,67,3,0.099842207,0.018610323395118186,0.10356923607001454,0.097055165,Accept
83,717,1,0.10000197561707927,0.019919605199483353,0.10672761154295145,0.093285025,Accept
83,717,2,0.10005090111840166,0.019958083196990287,0.10672761154295145,0.093285025,Accept
83,717,3,0.10028143205501225,0.019958904674999153,0.10672761154295145,0.093285025,Accept
83,717,4,0.099976279,0.019959998680240412,0.10672761154295145,0.093285025,Accept
83,717,5,0.099701296,0.019955094136677523,0.10672761154295145,0.093285025,Accept
83,717,6,0.1001243320355914,0.019910315332793915,0.10672761154295145,0.093285025,Accept
83,717,7,0.10009983254269314,0.019951646,0.10672761154295145,0.093285025,Accept
83,717,8,0.10011772724988934,0.019892272513547707,0.10672761154295145,0.093285025,Accept
83,717,9,0.10020044169543446,0.01996983,0.10672761154295145,0.093285025,Accept
83,717,10,0.10029736889036749,0.019942345453359073,0.10672761154295145,0.093285025,Accept
83,717,11,0.099606786,0.019929852668074996,0.10672761154295145,0.093285025,Accept
83,717,12,0.10025785964323695,0.01997549,0.10672761154295145,0.093285025,Accept
83,717,13,0.10022343581850153,0.019916911,0.10672761154295145,0.093285025,Accept
83,717,14,0.099701582,0.019979883,0.10672761154295145,0.093285025,Accept
83,717,15,0.10009663197840153,0.019913269,0.10672761154295145,0.093285025,Accept
83,717,16,0.099914608,0.019834843,0.10672761154295145,0.093285025,Accept
83,717,17,0.10000338830591195,0.019873577253312597,0.10672761154295145,0.093285025,Accept
83,717,18,0.099768003,0.019898937308076015,0.10672761154295145,0.093285025,Accept
83,717,19,0.10013617050786118,0.019953432455032824,0.10672761154295145,0.093285025,Accept
83,717,20,0.1002928942738527,0.019931865,0.10672761154295145,0.093285025,Accept
83,717,21,0.099945518,0.019981750637612247,0.10672761154295145,0.093285025,Accept
83,717,22,0.099632507,0.019929256974536125,0.10672761154295145,0.093285025,Accept
83,717,23,0.099933855,0.019896003450503907,0.10672761154295145,0.093285025,Accept
83,717,24,0.10017287309042501,0.019961790187600123,0.10672761154295145,0.093285025,Accept
83,717,25,0.099974335,0.019953506687014316,0.10672761154295145,0.093285025,Accept
83,717,26,0.099795544,0.019963760801820163,0.10672761154295145,0.093285025,Accept
83,717,27,0.10042835181238588,0.019995236029152125,0.10672761154295145,0.093285025,Accept
83,717,28,0.10003700235241753,0.019947189132548823,0.10672761154295145,0.093285025,Accept
83,717,29,0.10008272167843298,0.019850946,0.10672761154295145,0.093285025,Accept
83,717,30,0.10022175783791876,0.019960962,0.10672761154295145,0.093285025,Accept
83,717,31,0.099893729,0.019846681651064443,0.10672761154295145,0.093285025,Accept
83,717,32,0.10028247972514047,0.019973793607423865,0.10672761154295145,0.093285025,Accept
83,717,33,0.10017317243379648,0.019947001821602833,0.10672761154295145,0.093285025,Accept
83,717,34,0.10014945320381817,0.019929321019525645,0.10672761154295145,0.093285025,Accept
83,717,35,0.099532599,0.019981109911562253,0.10672761154295145,0.093285025,Accept
83,717,36,0.1000386100577675,0.019982738702194178,0.10672761154295145,0.093285025,Accept
83,717,37,0.1004986354244987,0.019928639145393542,0.10672761154295145,0.093285025,Accept
83,717,38,0.099847586,0.019947282033187186,0.10672761154295145,0.093285025,Accept
83,717,39,0.099897778,0.019921433506637318,0.10672761154295145,0.093285025,Accept
83,717,40,0.099994426,0.019919071,0.10672761154295145,0.093285025,Accept
83,717,41,0.10005821681066505,0.019942008,0.10672761154295145,0.093285025,Accept
83,717,42,0.09999158,0.019897539,0.10672761154295145,0.093285025,Accept
83,717,43,0.10015517392697511,0.019956534448304183,0.10672761154295145,0.093285025,Accept
83,717,44,0.10001938347616939,0.01997062,0.10672761154295145,0.093285025,Accept
83,717,45,0.099885263,0.019983140694431648,0.10672761154295145,0.093285025,Accept
83,717,46,0.099911038,0.019986333625507946,0.10672761154295145,0.093285025,Accept
83,717,47,0.09979886,0.019959168,0.10672761154295145,0.093285025,Accept
83,717,48,0.09973414,0.01997235,0.10672761154295145,0.093285025,Accept
83,717,49,0.099520296,0.019918306595623547,0.10672761154295145,0.093285025,Accept
83,717,50,0.099876541,0.019899038928737886,0.10672761154295145,0.093285025,Accept
83,717,51,0.1000348818130812,0.019972290684356936,0.10672761154295145,0.093285025,Accept
83,717,52,0.099785379,0.019895849,0.10672761154295145,0.093285025,Accept
83,717,53,0.099900788,0.019982763165669867,0.10672761154295145,0.093285025,Accept
83,717,54,0.10011525597768096,0.019945337573218952,0.10672761154295145,0.093285025,Accept
83,717,55,0.10008057193315607,0.019981418,0.10672761154295145,0.093285025,Accept
83,717,56,0.10005671335864924,0.019964320785598982,0.10672761154295145,0.093285025,Accept
83,717,57,0.099923053,0.019952100181025043,0.10672761154295145,0.093285025,Accept
83,717,58,0.099954774,0.019983202,0.10672761154295145,0.093285025,Accept
83,717,59,0.09989691,0.019973092146698665,0.10672761154295145,0.093285025,Accept
83,717,60,0.10011558580473919,0.019931917050635906,0.10672761154295145,0.093285025,Accept
83,717,61,0.099940985,0.019948710940584105,0.10672761154295145,0.093285025,Accept
83,717,62,0.099936406,0.019967113489524166,0.10672761154295145,0.093285025,Accept
83,717,63,0.10028506739962582,0.019943694,0.10672761154295145,0.093285025,Accept
83,717,64,0.10028059725617931,0.019973679,0.10672761154295145,0.093285025,Accept
83,717,65,0.10027199538993385,0.01992636,0.10672761154295145,0.093285025,Accept
83,717,66,0.10013085163779044,0.019949936594666776,0.10672761154295145,0.093285025,Accept
83,717,67,0.10014444605301387,0.01986308,0.10672761154295145,0.093285025,Accept
83,717,68,0.099982571,0.019979889516040447,0.10672761154295145,0.093285025,Accept
83,717,69,0.099713988,0.019937614,0.10672761154295145,0.093285025,Accept
83,717,70,0.099706378,0.019956011064526713,0.10672761154295145,0.093285025,Accept
83,717,71,0.10001728601416483,0.019978370837730755,0.10672761154295145,0.093285025,Accept
83,717,72,0.10009999670698932,0.019983202,0.10672761154295145,0.093285025,Accept
83,717,73,0.1000368771773428,0.019965688,0.10672761154295145,0.093285025,Accept
83,717,74,0.099958453,0.019974800230135162,0.10672761154295145,0.093285025,Accept
83,717,75,0.099880765,0.019931313499262818,0.10672761154295145,0.093285025,Accept
83,717,76,0.09975897,0.019981917536569707,0.10672761154295145,0.093285025,Accept
83,717,77,0.099874801,0.019871977,0.10672761154295145,0.093285025,Accept
83,717,78,0.10026164,0.019967124513198778,0.10672761154295145,0.093285025,Accept
83,717,79,0.099959791,0.019902755768328034,0.10672761154295145,0.093285025,Accept
83,717,80,0.100151971,0.019951421,0.10672761154295145,0.093285025,Accept
83,717,81,0.10009345206434711,0.019960759,0.10672761154295145,0.093285025,Accept
83,717,82,0.10000683065473306,0.019989287827899452,0.10672761154295145,0.093285025,Accept
83,717,83,0.099829998,0.019977082,0.10672761154295145,0.093285025,Accept
77,308,1,0.099616322,0.019834958867557845,0.11449586741327235,0.085510425,Accept
77,308,2,0.10007842955767783,0.019791055764907473,0.11449586741327235,0.085510425,Accept
77,308,3,0.099819982,0.019877713461380925,0.11449586741327235,0.085510425,Accept
77,308,4,0.10048841341579935,0.019768647224041966,0.11449586741327235,0.085510425,Accept
77,308,5,0.10036139583041755,0.01994147,0.11449586741327235,0.085510425,Accept
77,308,6,0.099545434,0.019926803,0.11449586741327235,0.085510425,Accept
77,308,7,0.10023217257765958,0.019978550233251804,0.11449586741327235,0.085510425,Accept
77,308,8,0.10030402979231685,0.019973459411098363,0.11449586741327235,0.085510425,Accept
77,308,9,0.099409162,0.019911031081804392,0.11449586741327235,0.085510425,Accept
77,308,10,0.10032331751201559,0.019886996925319186,0.11449586741327235,0.085510425,Accept
77,308,11,0.09967399,0.019972474988244046,0.11449586741327235,0.085510425,Accept
77,308,12,0.10057559860211068,0.019956709139362844,0.11449586741327235,0.085510425,Accept
77,308,13,0.09974465,0.019729047,0.11449586741327235,0.085510425,Accept
77,308,14,0.10037079989766885,0.019939432084010902,0.11449586741327235,0.085510425,Accept
77,308,15,0.099903164,0.019948960695244947,0.11449586741327235,0.085510425,Accept
77,308,16,0.10019703489107078,0.019935314,0.11449586741327235,0.085510425,Accept
77,308,17,0.099787031,0.019935130667365297,0.11449586741327235,0.085510425,Accept
77,308,18,0.09989904,0.019957060253922437,0.11449586741327235,0.085510425,Accept
77,308,19,0.099579947,0.019781837558341606,0.11449586741327235,0.085510425,Accept
77,308,20,0.1000877073680177,0.01991352,0.11449586741327235,0.085510425,Accept
77,308,21,0.099682517,0.019768233,0.11449586741327235,0.085510425,Accept
77,308,22,0.10017554586641778,0.019960693587104242,0.11449586741327235,0.085510425,Accept
77,308,23,0.099600622,0.019945060718671387,0.11449586741327235,0.085510425,Accept
77,308,24,0.10006652015233464,0.019940510775284553,0.11449586741327235,0.085510425,Accept
77,308,25,0.099944789,0.019760079445129072,0.11449586741327235,0.085510425,Accept
77,308,26,0.10061835921303515,0.019987050992779004,0.11449586741327235,0.085510425,Accept
77,308,27,0.099642108,0.019894176446485515,0.11449586741327235,0.085510425,Accept
77,308,28,0.10049060696622596,0.019875093784029962,0.11449586741327235,0.085510425,Accept
77,308,29,0.10007670311246875,0.019971958,0.11449586741327235,0.085510425,Accept
77,308,30,0.1005337717398219,0.019840628800942256,0.11449586741327235,0.085510425,Accept
77,308,31,0.10050381084090294,0.01981626,0.11449586741327235,0.085510425,Accept
77,308,32,0.099875566,0.019897258434659906,0.11449586741327235,0.085510425,Accept
77,308,33,0.099931139,0.019993957,0.11449586741327235,0.085510425,Accept
77,308,34,0.099869408,0.019946764633548747,0.11449586741327235,0.085510425,Accept
77,308,35,0.10000943356478362,0.019830434586567344,0.11449586741327235,0.085510425,Accept
77,308,36,0.09997387,0.019853627227986878,0.11449586741327235,0.085510425,Accept
77,308,37,0.10015983028150849,0.019887159935678952,0.11449586741327235,0.085510425,Accept
77,308,38,0.099932344,0.019933272769021834,0.11449586741327235,0.085510425,Accept
77,308,39,0.099872132,0.019859906,0.11449586741327235,0.085510425,Accept
77,308,40,0.1006040112434885,0.019791389,0.11449586741327235,0.085510425,Accept
77,308,41,0.1000769935904607,0.019883859655026717,0.11449586741327235,0.085510425,Accept
77,308,42,0.10007931610734334,0.019905958205384905,0.11449586741327235,0.085510425,Accept
77,308,43,0.099997713,0.019814150115290988,0.11449586741327235,0.085510425,Accept
77,308,44,0.099502803,0.019988384431309847,0.11449586741327235,0.085510425,Accept
77,308,45,0.10011785941173554,0.019904061133740936,0.11449586741327235,0.085510425,Accept
77,308,46,0.10022365175906392,0.019723590461133075,0.11449586741327235,0.085510425,Accept
77,308,47,0.10031432481571612,0.019888927,0.11449586741327235,0.085510425,Accept
77,308,48,0.10011608998199044,0.019706853,0.11449586741327235,0.085510425,Accept
77,308,49,0.099605356,0.019912384445009798,0.11449586741327235,0.085510425,Accept
77,308,50,0.099587115,0.01981909,0.11449586741327235,0.085510425,Accept
77,308,51,0.09974001,0.019939537,0.11449586741327235,0.085510425,Accept
77,308,52,0.099964161,0.019876013,0.11449586741327235,0.085510425,Accept
77,308,53,0.099852406,0.019836508896697108,0.11449586741327235,0.085510425,Accept
77,308,54,0.099608998,0.019740296,0.11449586741327235,0.085510425,Accept
77,308,55,0.099385638,0.019892127851390343,0.11449586741327235,0.085510425,Accept
77,308,56,0.099777001,0.019909264852307804,0.11449586741327235,0.085510425,Accept
77,308,57,0.10032254740557817,0.019891809531047785,0.11449586741327235,0.085510425,Accept
77,308,58,0.10002467454079264,0.019724600989554003,0.11449586741327235,0.085510425,Accept
77,308,59,0.1002527237916667,0.019873476,0.11449586741327235,0.085510425,Accept
77,308,60,0.10025774046158531,0.019949814329656562,0.11449586741327235,0.085510425,Accept
77,308,61,0.099782103,0.019965136167046524,0.11449586741327235,0.085510425,Accept
77,308,62,0.10054516522221786,0.019983015113210947,0.11449586741327235,0.085510425,Accept
77,308,63,0.10009635329080199,0.019941388778386054,0.11449586741327235,0.085510425,Accept
77,308,64,0.10030015055114307,0.019767737454433554,0.11449586741327235,0.085510425,Accept
77,308,65,0.099493675,0.019936716550792752,0.11449586741327235,0.085510425,Accept
77,308,66,0.099734219,0.01944458,0.11449586741327235,0.085510425,Accept
77,308,67,0.10044045075440662,0.019663645,0.11449586741327235,0.085510425,Accept
77,308,68,0.099583905,0.019975983030646807,0.11449586741327235,0.085510425,Accept
77,308,69,0.10029993496194999,0.019851544939233398,0.11449586741327235,0.085510425,Accept
77,308,70,0.099682085,0.019923709295849315,0.11449586741327235,0.085510425,Accept
77,308,71,0.10001712259912895,0.019937362217495494,0.11449586741327235,0.085510425,Accept
77,308,72,0.099661873,0.019948214,0.11449586741327235,0.085510425,Accept
77,308,73,0.099877553,0.019890590812317255,0.11449586741327235,0.085510425,Accept
77,308,74,0.10010184712026785,0.01997014,0.11449586741327235,0.085510425,Accept
77,308,75,0.099789084,0.019962394,0.11449586741327235,0.085510425,Accept
77,308,76,0.100812084,0.019830245,0.11449586741327235,0.085510425,Accept
77,308,77,0.09965681,0.019894470367612827,0.11449586741327235,0.085510425,Accept
47,865,1,0.099894842,0.019933264,0.10388213601840075,0.09613983,Accept
47,865,2,0.099867715,0.019948557275556486,0.10388213601840075,0.09613983,Accept
47,865,3,0.10010489088854334,0.019995433864588685,0.10388213601840075,0.09613983,Accept
47,865,4,0.10004456228161253,0.019939956697127947,0.10388213601840075,0.09613983,Accept
47,865,5,0.10013505792558876,0.019979845,0.10388213601840075,0.09613983,Accept
47,865,6,0.0998573,0.019919431063249046,0.10388213601840075,0.09613983,Accept
47,865,7,0.099632645,0.019967988582884857,0.10388213601840075,0.09613983,Accept
47,865,8,0.1000978273207362,0.019966026,0.10388213601840075,0.09613983,Accept
47,865,9,0.099805257,0.019940753,0.10388213601840075,0.09613983,Accept
47,865,10,0.10011636749987285,0.019978285,0.10388213601840075,0.09613983,Accept
47,865,11,0.10000052178268104,0.019975649,0.10388213601840075,0.09613983,Accept
47,865,12,0.10005361237526197,0.019829250449892963,0.10388213601840075,0.09613983,Accept
47,865,13,0.1002577802651963,0.019968198,0.10388213601840075,0.09613983,Accept
47,865,14,0.099864167,0.019958361230236893,0.10388213601840075,0.09613983,Accept
47,865,15,0.10008359214006031,0.01997893,0.10388213601840075,0.09613983,Accept
47,865,16,0.10004770483914076,0.019978953983968567,0.10388213601840075,0.09613983,Accept
47,865,17,0.09984577,0.019967739630281284,0.10388213601840075,0.09613983,Accept
47,865,18,0.10007147626968058,0.019996866182226847,0.10388213601840075,0.09613983,Accept
47,865,19,0.099902309,0.019987483940334644,0.10388213601840075,0.09613983,Accept
47,865,20,0.09991293,0.019929739148915188,0.10388213601840075,0.09613983,Accept
47,865,21,0.099884139,0.019952049,0.10388213601840075,0.09613983,Accept
47,865,22,0.10036285079149965,0.019949717272092632,0.10388213601840075,0.09613983,Accept
47,865,23,0.10007201336090923,0.019882226730445568,0.10388213601840075,0.09613983,Accept
47,865,24,0.10012402118242268,0.019963074221639537,0.10388213601840075,0.09613983,Accept
47,865,25,0.10017352606490434,0.019974464070372885,0.10388213601840075,0.09613983,Accept
47,865,26,0.10000336612182378,0.019982947731556067,0.10388213601840075,0.09613983,Accept
47,865,27,0.099671503,0.019988678800619844,0.10388213601840075,0.09613983,Accept
47,865,28,0.1003481345569549,0.019988687559673715,0.10388213601840075,0.09613983,Accept
47,865,29,0.099694424,0.019977265621259746,0.10388213601840075,0.09613983,Accept
47,865,30,0.10005482654996989,0.01995538,0.10388213601840075,0.09613983,Accept
47,865,31,0.0999136,0.019938584645404253,0.10388213601840075,0.09613983,Accept
47,865,32,0.099986279,0.019983272,0.10388213601840075,0.09613983,Accept
47,865,33,0.099936331,0.019901028601710474,0.10388213601840075,0.09613983,Accept
47,865,34,0.10022089670591455,0.019897112144551934,0.10388213601840075,0.09613983,Accept
47,865,35,0.1000518814770172,0.019974191412199332,0.10388213601840075,0.09613983,Accept
47,865,36,0.099836424,0.019977116,0.10388213601840075,0.09613983,Accept
47,865,37,0.10013699739340516,0.019959861053351236,0.10388213601840075,0.09613983,Accept
47,865,38,0.10037896920972962,0.019983852,0.10388213601840075,0.09613983,Accept
47,865,39,0.10006180658401707,0.019949063255916902,0.10388213601840075,0.09613983,Accept
47,865,40,0.099763192,0.019942191,0.10388213601840075,0.09613983,Accept
47,865,41,0.099763669,0.019951669583147938,0.10388213601840075,0.09613983,Accept
47,865,42,0.099916067,0.019981578715466797,0.10388213601840075,0.09613983,Accept
47,865,43,0.10014896102236825,0.019959148,0.10388213601840075,0.09613983,Accept
47,865,44,0.10030859324759453,0.019929911,0.10388213601840075,0.09613983,Accept
47,865,45,0.10006713142957493,0.019929514308918858,0.10388213601840075,0.09613983,Accept
47,865,46,0.10003811166948107,0.019898396,0.10388213601840075,0.09613983,Accept
47,865,47,0.10000214955883796,0.019945003602347647,0.10388213601840075,0.09613983,Accept
97,1281,1,0.099909347,0.019989461766198063,0.10496512707468053,0.095020916,Accept
97,1281,2,0.09992494,0.0199727,0.10496512707468053,0.095020916,Accept
97,1281,3,0.10000814830398079,0.019959579399918936,0.10496512707468053,0.095020916,Accept
97,1281,4,0.10000460361549118,0.019972043604991704,0.10496512707468053,0.095020916,Accept
97,1281,5,0.10013787869268294,0.019967586973928086,0.10496512707468053,0.095020916,Accept
97,1281,6,0.10016253065064805,0.019980352,0.10496512707468053,0.095020916,Accept
97,1281,7,0.099872176,0.019986549848510865,0.10496512707468053,0.095020916,Accept
97,1281,8,0.099815123,0.019972334,0.10496512707468053,0.095020916,Accept
97,1281,9,0.099550746,0.019986222882260485,0.10496512707468053,0.095020916,Accept
97,1281,10,0.1000916364927013,0.019904269005683428,0.10496512707468053,0.095020916,Accept
97,1281,11,0.10007301572051323,0.019988242167563675,0.10496512707468053,0.095020916,Accept
97,1281,12,0.099961072,0.019970301481920555,0.10496512707468053,0.095020916,Accept
97,1281,13,0.10030319525748017,0.019939004934287435,0.10496512707468053,0.095020916,Accept
97,1281,14,0.1000163195395975,0.019915327012713493,0.10496512707468053,0.095020916,Accept
97,1281,15,0.099772006,0.019987797,0.10496512707468053,0.095020916,Accept
97,1281,16,0.099874279,0.019986904177513892,0.10496512707468053,0.095020916,Accept
97,1281,17,0.10007740382759471,0.019956123432704656,0.10496512707468053,0.095020916,Accept
97,1281,18,0.099900802,0.019969043062577782,0.10496512707468053,0.095020916,Accept
97,1281,19,0.10010011062439783,0.019970985714984887,0.10496512707468053,0.095020916,Accept
97,1281,20,0.099776426,0.019975508,0.10496512707468053,0.095020916,Accept
97,1281,21,0.099795459,0.019997950574632398,0.10496512707468053,0.095020916,Accept
97,1281,22,0.10002541828366317,0.019986072229703375,0.10496512707468053,0.095020916,Accept
